 3.80   6.980E-001   2.999E-001   1.631E-003   2.681E-004   1.874E-004   3.208E-011  -1.760E-023  -9.907E-044  -1.069E-049  -2.484E-049  -1.796E-049  -7.703E-049   1.366E-052  -1.704E-074  -1.468E-094
 3.75   8.125E-001   1.873E-001   1.442E-004   2.230E-005   1.330E-005   4.509E-014  -8.492E-028   8.952E-049   8.151E-055   2.014E-054   1.523E-054   6.117E-054  -3.309E-058  -1.492E-080  -9.041E-101
 3.70   8.936E-001   1.064E-001   6.102E-006   1.001E-006   4.966E-007   2.655E-017   4.906E-032  -5.779E-055  -8.259E-061  -2.172E-060  -1.717E-060  -6.370E-060   6.420E-064   1.009E-086   6.515E-108
 3.65   9.452E-001   5.485E-002   1.133E-007   2.218E-008   8.803E-009  -1.250E-021   2.918E-036   5.033E-060   6.758E-066   1.896E-065   1.569E-065   5.325E-065  -2.345E-069  -2.337E-093   1.263E-114
 3.60   9.736E-001   2.639E-002   1.128E-009   2.815E-010   8.653E-011   2.380E-025  -8.418E-042  -1.092E-065  -1.462E-071  -4.371E-071  -3.778E-071  -1.162E-070   4.451E-075   1.370E-099  -1.240E-121
 3.55   9.868E-001   1.321E-002   7.437E-012   2.568E-012   5.156E-013   3.044E-029  -6.068E-047  -6.671E-073  -7.962E-079  -2.535E-078  -2.287E-078  -6.328E-078   8.388E-082   1.177E-106  -3.130E-129
 3.50   9.920E-001   7.961E-003   1.494E-013   6.930E-014   9.366E-015  -1.033E-031  -3.308E-050   2.780E-078   2.345E-084   8.114E-084   8.381E-084   2.210E-083  -1.498E-086  -2.018E-111   3.592E-134
 3.45   9.941E-001   5.914E-003   1.525E-014   8.699E-015   8.987E-016   3.917E-033   6.820E-052   6.972E-084  -3.535E-088  -1.145E-087  -5.751E-088   9.874E-089  -8.930E-090  -1.701E-114   2.746E-137
 3.40   9.950E-001   4.994E-003   4.329E-015   2.904E-015   2.514E-016   1.397E-035  -3.200E-053  -8.034E-086  -2.233E-090  -7.496E-090  -4.041E-090  -7.638E-091   4.812E-092  -1.606E-117   1.049E-139
 3.35   9.955E-001   4.471E-003   1.852E-015   1.460E-015   1.089E-016   1.556E-036   4.803E-055   2.436E-087   9.915E-093   3.613E-092   2.439E-092   2.061E-092  -1.144E-093   2.452E-119  -1.027E-141
 3.30   9.959E-001   4.106E-003   9.325E-016   8.733E-016   5.642E-017   2.958E-037   8.605E-057  -1.249E-088  -2.627E-094  -1.011E-093  -9.103E-094  -1.018E-093   5.409E-095  -9.437E-121   3.146E-143
 3.25   9.962E-001   3.819E-003   5.066E-016   5.705E-016   3.180E-017   7.158E-038   3.978E-058   8.785E-090   1.651E-095   6.559E-095   6.692E-095   7.622E-095  -4.132E-096   6.968E-122  -2.144E-144
 3.20   9.964E-001   3.579E-003   2.883E-016   3.942E-016   1.884E-017   1.998E-038   2.831E-059  -6.296E-091  -1.254E-096  -5.092E-096  -5.719E-096  -6.498E-096   3.696E-097  -6.428E-123   1.906E-145
 3.15   9.966E-001   3.373E-003   1.703E-016   2.840E-016   1.156E-017   6.193E-039   2.718E-060   3.589E-092   9.029E-098   3.717E-097   4.496E-097   5.356E-097  -3.261E-098   6.126E-124  -1.797E-146
 3.10   9.968E-001   3.192E-003   1.040E-016   2.114E-016   7.292E-018   2.087E-039   3.245E-061  -1.199E-093  -5.262E-099  -2.165E-098  -2.628E-098  -3.982E-098   2.644E-099  -5.620E-125   1.668E-147
 3.05   9.970E-001   3.032E-003   6.558E-017   1.617E-016   4.706E-018   7.534E-040   4.563E-062   4.291E-096   1.736E-100   6.672E-100   3.833E-100   2.549E-099  -1.880E-100   4.772E-126  -1.469E-148
 3.00   9.971E-001   2.888E-003   4.264E-017   1.263E-016   3.094E-018   2.880E-040   7.265E-063   1.325E-097   6.079E-102   3.471E-101   1.391E-100  -1.353E-100   1.127E-101  -3.653E-127   1.197E-149
 2.95   9.972E-001   2.758E-003   2.857E-017   1.003E-016   2.066E-018   1.155E-040   1.272E-063   8.975E-099  -1.261E-102  -6.238E-102  -1.876E-101   5.772E-102  -5.494E-103   2.476E-128  -8.912E-151
 2.90   9.974E-001   2.638E-003   1.968E-017   8.076E-017   1.397E-018   4.814E-041   2.389E-064   9.389E-100   7.346E-104   3.686E-103   1.196E-102  -1.932E-103   2.097E-104  -1.469E-129   6.014E-152
 2.85   9.975E-001   2.528E-003   1.391E-017   6.561E-017   9.548E-019   2.072E-041   4.729E-065   1.330E-100  -9.792E-106  -6.225E-105  -3.702E-104   4.997E-105  -6.030E-106   7.599E-131  -3.680E-153
